timestamp,src_ip,dst_ip,total_length_of_fwd_packets,total_length_of_bwd_packets,total_fwd_packets,total_backward_packets,flow_duration,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_std,average_packet_size,flow_bytes/s,flow_packets/s
2026-05-25 02:39:10.922840,192.168.1.15,142.250.190.46,307,26616,28,25,2932705,54.56901392133609,452.1823863101907,955.0202695702227,635.0474050891494,9180.261908374692,18.07205293406599
2026-05-25 02:40:10.922840,192.168.1.22,142.250.190.46,2781,39943,23,26,4676805,179.28294487728752,263.82395253826616,487.31077793064344,1474.6558447712562,9135.296425658114,10.477238200010477
2026-05-25 02:42:10.922840,192.168.1.22,142.250.190.46,3291,30234,46,43,3434083,1022.3926361531965,10.320161473036782,682.8368505711921,530.8444312063592,9762.431484620494,25.91667120451078
2026-05-25 02:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 02:50:10.922840,192.168.1.105,142.250.190.46,2561,9700,39,14,600381,1083.0592795440136,497.8592436544529,399.17286848380706,629.0322412888727,20422.032009673854,88.27727726227178
2026-05-25 02:53:10.922840,192.168.1.15,13.250.177.223,189,45343,11,15,3646562,1065.133300425471,13.370201487628163,418.1569305533489,387.45610592755014,12486.281598941689,7.13000354854792
2026-05-25 02:54:10.922840,192.168.1.22,8.8.8.8,4365,38718,17,17,4844777,443.4258983601463,73.54269932987532,988.5367840238463,902.5878627225575,8892.669363316414,7.017866869827032
2026-05-25 02:55:10.922840,192.168.1.105,142.250.190.46,3878,34584,44,10,1368311,688.1224035793116,259.8284646797242,519.3167144624952,791.1147758097758,28109.106774702534,39.46471233513434
2026-05-25 02:58:10.922840,192.168.1.15,8.8.8.8,2521,45238,11,22,3489027,1052.682363911741,449.98040160925626,535.9810781674227,834.8416608654333,13688.343483727698,9.458224312967483
2026-05-25 03:02:10.922840,192.168.1.15,8.8.8.8,2528,6941,10,24,2880574,332.4117460867338,55.95049786593808,597.5267688776765,249.08504743757683,3287.192066581174,11.803203111602063
2026-05-25 03:02:10.922840,192.168.1.105,104.21.44.11,4890,38567,24,17,1588315,1453.376085594108,25.897288563121613,402.34949924323837,482.19599169650604,27360.44172598005,25.813519358565525
2026-05-25 03:08:10.922840,192.168.1.22,104.21.44.11,4378,1468,23,30,1510134,1141.202459135838,433.5722909654984,691.1651015033875,309.5958742902965,3871.179643660761,35.09622324906266
2026-05-25 03:08:10.922840,192.168.1.22,8.8.8.8,1034,10347,9,41,2949362,1278.7010534721662,330.6275826914327,352.34803742632073,84.80731502508884,3858.8006490895323,16.95281894864042
2026-05-25 03:14:10.922840,192.168.1.105,104.21.44.11,1624,47178,36,30,798443,92.58747470548252,412.69716382682606,409.1756785719197,878.8310917502686,61121.457636925865,82.66087873523846
2026-05-25 03:15:10.922840,192.168.1.22,142.250.190.46,4386,22136,23,29,1818286,1304.4996250730696,192.01895868594463,579.6055813978076,503.2671361170352,14586.264207060934,28.598361313896714
2026-05-25 03:16:10.922840,192.168.1.15,142.250.190.46,4325,39563,4,9,1056161,82.58785492208612,338.8671619560474,229.02630948160333,1230.860829939704,41554.27060836369,12.308729445605358
2026-05-25 03:17:10.922840,192.168.1.22,104.21.44.11,1909,42121,26,31,747954,1040.296092416747,202.12585268324062,312.6865178728182,965.4951675828961,58867.256542514646,76.20789513793629
2026-05-25 03:18:10.922840,192.168.1.105,13.250.177.223,4144,19701,8,26,2560982,853.04252703126,293.1666452201033,338.03869654895385,950.9294050257755,9310.88152903847,13.2761573490169
2026-05-25 03:21:10.922840,192.168.1.105,8.8.8.8,4880,49992,32,30,2924863,337.07020404648995,490.47843125975453,804.9817627110573,528.7261279576264,18760.536818305678,21.19757404022
2026-05-25 03:23:10.922840,192.168.1.22,104.21.44.11,786,23986,39,30,2260229,1264.1980774108163,317.3911781944322,11.100973254225533,790.3270926563301,10959.951403154282,30.52788013957878
2026-05-25 03:26:10.922840,192.168.1.105,8.8.8.8,588,11583,23,17,1693523,827.0780469945727,414.45367542073456,154.97189403678794,480.08809912778503,7186.793447741779,23.619401685126213
2026-05-25 03:27:10.922840,192.168.1.105,104.21.44.11,4209,26842,8,20,4953082,1195.6749757834002,450.2093686261771,397.8250260566554,388.6726735494859,6269.026032680258,5.653045921710967
2026-05-25 03:30:10.922840,192.168.1.22,13.250.177.223,4224,49438,23,29,1153647,1248.1592270149029,232.83452785080394,33.47067610807319,659.0159562287112,46515.095172093366,45.074446516135346
2026-05-25 03:30:10.922840,192.168.1.15,8.8.8.8,3698,42922,21,28,1115710,272.85870331038313,365.0531605553382,449.66252133755245,1101.7888203405432,41785.05167113318,43.918222477167006
2026-05-25 03:43:10.922840,192.168.1.15,13.250.177.223,4765,38278,18,17,1027481,638.1197379289492,230.02899628576168,105.67838594487476,1060.6850407062343,41891.77220795323,34.06389023252011
2026-05-25 03:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 03:46:10.922840,192.168.1.15,8.8.8.8,3910,1739,37,47,4242939,579.1499245146899,300.6475273293394,171.38892267673734,534.5794355510094,1331.388455030817,19.797597844324418
2026-05-25 03:52:10.922840,192.168.1.22,8.8.8.8,4926,23671,35,27,677540,353.03346517002024,95.81033866387308,717.5716451670156,1295.1122758046322,42207.10216370989,91.50751247158838
2026-05-25 03:56:10.922840,192.168.1.15,13.250.177.223,3485,32876,41,49,1416978,1260.7318466825832,332.7440639204858,605.7886666059928,539.1293828263599,25660.948864414266,63.51545330979027
2026-05-25 03:56:10.922840,192.168.1.15,104.21.44.11,4235,1867,38,37,3612615,1471.33836177559,184.10667675220498,795.8799228689593,942.3601307402114,1689.081178038623,20.7605847841522
2026-05-25 04:02:10.922840,192.168.1.15,142.250.190.46,4892,7070,37,3,919245,1104.312350017492,255.1761286456247,927.199159976623,1053.47330190763,13012.85293909676,43.513970704219226
2026-05-25 04:05:10.922840,192.168.1.15,8.8.8.8,2341,1161,41,41,754748,1056.7875182727166,37.246705623425704,459.64182610933904,1491.7789388942865,4639.959297672865,108.64553466852513
2026-05-25 04:08:10.922840,192.168.1.15,104.21.44.11,4989,32085,20,23,613291,1490.1523225175274,455.0319594631582,933.2293296351189,919.2186525051391,60450.9115574825,70.1135350102969
2026-05-25 04:08:10.922840,192.168.1.105,13.250.177.223,2614,6512,4,47,1558485,674.2288457496503,99.59051213572039,667.1862301041979,1350.643169578396,5855.68677273121,32.724087816052126
2026-05-25 04:09:10.922840,192.168.1.105,104.21.44.11,838,38446,47,44,4736276,427.37616083098175,177.53358627169027,759.7101484927457,1317.745634498767,8294.280147525185,19.213407326768962
2026-05-25 04:09:10.922840,192.168.1.105,8.8.8.8,4905,24589,21,35,4109906,777.0015735246111,35.47478246907667,455.558053031963,564.5061905375859,7176.319847704547,13.625615768341175
2026-05-25 04:10:10.922840,192.168.1.15,8.8.8.8,850,19842,8,9,78803,319.72570077284564,454.8408718029317,616.6678771811453,650.504548912716,262578.8358311232,215.72782762077586
2026-05-25 04:11:10.922840,192.168.1.105,8.8.8.8,3669,5148,30,8,625863,1147.8133304856947,142.0608125232136,679.0646958530328,690.6588719628342,14087.747638061366,60.7161631219612
2026-05-25 04:11:10.922840,192.168.1.105,13.250.177.223,986,29052,41,11,1640369,402.640068765083,204.9541944785393,10.030411656928592,1090.3242363872725,18311.733518494926,31.70018453165111
2026-05-25 04:15:10.922840,192.168.1.105,13.250.177.223,626,4858,6,3,2221549,1414.0363862991633,481.131239041315,35.43274842071409,783.0051479990609,2468.5478465701185,4.051227319316387
2026-05-25 04:15:10.922840,192.168.1.15,13.250.177.223,2944,37884,29,11,882328,1069.97281221389,415.500995614283,715.015675421799,739.4397870874639,46273.04131796792,45.334614791778115
2026-05-25 04:20:10.922840,192.168.1.15,13.250.177.223,1059,7921,6,4,2839915,1374.1311280549585,267.12046245410176,874.1308273500078,567.928884289915,3162.066470299287,3.521232149553772
2026-05-25 04:23:10.922840,192.168.1.15,13.250.177.223,344,15898,20,35,4132186,1384.6520008010007,471.429073462435,239.16046162764513,1306.3136161325651,3930.6071895117984,13.310146251887016
2026-05-25 04:26:10.922840,192.168.1.15,13.250.177.223,986,3874,15,48,608506,817.4559369673334,448.825795584601,384.0608215899148,544.804452148695,7986.774164921956,103.53225769343277
2026-05-25 04:32:10.922840,192.168.1.105,8.8.8.8,1804,27023,22,15,3502099,1071.679610022916,163.79899339401055,331.08608357800284,775.0844758270757,8231.34925654586,10.565092534505736
2026-05-25 04:38:10.922840,192.168.1.105,142.250.190.46,4090,39163,18,16,3504708,40.01698674283457,499.4573798963124,915.9101251920501,406.4787916154304,12341.39905521373,9.701236165751897
2026-05-25 04:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 04:46:10.922840,192.168.1.105,13.250.177.223,4293,18278,48,23,2190707,1189.8216653538177,142.76192217501907,971.4393982946029,1209.685878446386,10303.066544270867,32.40962848979804
2026-05-25 04:52:10.922840,192.168.1.15,142.250.190.46,1006,12649,7,31,2054940,1117.359394296877,29.628968334840295,330.2951083606366,1010.354921159544,6644.962869962139,18.49202409802719
2026-05-25 04:54:10.922840,192.168.1.105,142.250.190.46,4976,40382,32,35,1824188,457.20715390535076,122.38923074845945,417.19093234556897,1299.4140828136965,24864.761746048105,36.728670509837805
2026-05-25 04:58:10.922840,192.168.1.22,8.8.8.8,3323,18158,24,14,1552247,581.5738719103372,420.18861763701955,990.4289807557119,507.2774277358704,13838.648101751847,24.480640001236917
2026-05-25 04:58:10.922840,192.168.1.105,104.21.44.11,1116,38967,26,19,1652425,1028.3335431753826,474.10911682112146,116.96411378264304,651.9611982894813,24257.076720577334,27.232703450988698
2026-05-25 05:09:10.922840,192.168.1.15,13.250.177.223,3487,36143,42,8,2260397,620.5140726871911,158.18556052648285,852.0687827349649,1019.8709700089937,17532.31843786733,22.12000812246698
2026-05-25 05:11:10.922840,192.168.1.105,8.8.8.8,1923,39020,43,19,1368097,988.0105938822472,110.1797025074938,22.768495091630186,294.0039533361836,29926.971552455714,45.31842405911277
2026-05-25 05:13:10.922840,192.168.1.15,142.250.190.46,1265,10725,31,48,135438,278.0315919201229,391.76026733393553,548.7566758786652,1487.7225249497105,88527.59196089723,583.2927243461953
2026-05-25 05:13:10.922840,192.168.1.22,104.21.44.11,2239,43961,32,37,2752974,1026.9983805567194,432.4794570925125,848.4183521846633,1295.712048588029,16781.851190748625,25.06380372644275
2026-05-25 05:18:10.922840,192.168.1.15,104.21.44.11,3600,4970,4,13,4171900,595.555856410046,19.380985318449973,974.062409223578,1365.2108426017817,2054.219899805844,4.074881948272969
2026-05-25 05:19:10.922840,192.168.1.15,104.21.44.11,2948,5749,17,19,2245883,939.7987094515571,379.39536052785735,705.0863795726547,593.4961403074967,3872.4189995649817,16.02933011203166
2026-05-25 05:21:10.922840,192.168.1.105,8.8.8.8,3596,5551,32,10,3208156,281.99233836922224,192.52937646119827,587.2989169085877,368.47064646212505,2851.1705789868074,13.091632701152937
2026-05-25 05:25:10.922840,192.168.1.22,104.21.44.11,1647,28264,46,28,2948687,1266.110345730063,293.86408866434954,929.5709543471099,502.6751180252376,10143.83690096643,25.09591557191387
2026-05-25 05:26:10.922840,192.168.1.22,13.250.177.223,1054,26700,43,18,523313,301.8724357378273,113.14840043601805,867.4405299240564,299.15271751860473,53035.18162170632,116.56503851423525
2026-05-25 05:27:10.922840,192.168.1.22,13.250.177.223,3501,32390,25,11,1488768,492.29027444528487,444.185783303472,400.62659216573456,243.11408221790896,24107.85293611899,24.181067835955634
2026-05-25 05:28:10.922840,192.168.1.105,8.8.8.8,2767,35207,7,12,4382216,1356.832687253759,313.56783801778863,35.51190277670763,620.0633377663221,8665.478835365488,4.335705953335025
2026-05-25 05:31:10.922840,192.168.1.15,8.8.8.8,3611,9610,31,39,1240746,440.14452043959886,351.5965448869865,60.116247546383384,652.936923626696,10655.686175897405,56.41767130419925
2026-05-25 05:32:10.922840,192.168.1.15,142.250.190.46,2158,27458,27,25,4219738,612.9889518950408,445.6726827306049,536.2564311598638,691.7371516025823,7018.445221006612,12.323039961248778
2026-05-25 05:33:10.922840,192.168.1.105,104.21.44.11,4973,42740,48,17,2970033,94.85379198240477,292.5841754403006,846.2192499993221,234.06939994471037,16064.80466715353,21.88527871575838
2026-05-25 05:34:10.922840,192.168.1.15,104.21.44.11,804,14169,13,15,818258,56.670255842947505,272.6081886375379,554.3698771484432,568.82631153661,18298.629527606205,34.21903604975448
2026-05-25 05:39:10.922840,192.168.1.22,142.250.190.46,3710,3352,28,9,717173,462.21367159208677,71.48828543158385,675.7821900469127,410.74809367180677,9846.996470865468,51.59145701246422
2026-05-25 05:41:10.922840,192.168.1.105,13.250.177.223,828,2972,21,15,4381047,275.5896895408602,418.94017722525757,617.50152395949,129.36242504122953,867.3725709858854,8.217213830392598
2026-05-25 05:42:10.922840,192.168.1.22,8.8.8.8,313,2975,20,22,4964582,392.6437888844554,40.28614573771909,371.1742455057207,1376.7522297339144,662.2914074135547,8.459926737034458
2026-05-25 05:44:10.922840,192.168.1.22,8.8.8.8,1365,44096,39,35,1406436,402.6293401399083,400.0039297003162,151.84864411561466,488.576160319131,32323.546894419655,52.61526297677249
2026-05-25 05:45:10.922840,192.168.1.22,104.21.44.11,1480,4614,30,13,473937,976.932220055895,382.05332839005206,164.75380100177225,1373.9101269902912,12858.249092178918,90.7293585434351
2026-05-25 05:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 05:49:10.922840,192.168.1.105,13.250.177.223,2141,38506,17,33,2592814,1069.1116746633372,145.7361369197296,232.075373264991,852.5340755042823,15676.789773581906,19.284067426356074
2026-05-25 06:07:10.922840,192.168.1.105,8.8.8.8,4943,7138,42,30,431280,1054.1093237897967,92.0049457960227,869.7254287074647,136.44512174975557,28011.964385086256,166.9449081803005
2026-05-25 06:07:10.922840,192.168.1.22,104.21.44.11,3444,23664,5,40,433332,613.3868851762677,140.09323964024543,620.9348849843698,1474.9723343200596,62557.115560355574,103.84647337376423
2026-05-25 06:09:10.922840,192.168.1.22,13.250.177.223,2334,47914,10,40,191948,383.061171294091,290.577544112191,807.5923173097085,734.0227644017366,261779.23187529956,260.4872152874737
2026-05-25 06:09:10.922840,192.168.1.15,104.21.44.11,3661,2242,16,21,1202931,1080.4271463238288,315.6341115833645,406.2101530911753,1437.2446291395572,4907.180877373681,30.758206414166732
2026-05-25 06:10:10.922840,192.168.1.15,13.250.177.223,3156,17514,6,23,3928949,1009.7603020838936,95.0130646739608,586.8873048512347,118.43521746119954,5260.948920436484,7.381108790162458
2026-05-25 06:11:10.922840,192.168.1.105,142.250.190.46,1198,11117,4,37,3120691,686.1164516295286,24.927206291390462,261.9365183020776,605.9258545344754,3946.2413933324383,13.138115885231828
2026-05-25 06:12:10.922840,192.168.1.15,13.250.177.223,4888,26349,16,16,683218,620.8414732331491,446.300663437471,464.53278305381406,602.3801752840387,45720.39963818283,46.837173493672594
2026-05-25 06:13:10.922840,192.168.1.22,13.250.177.223,2085,39810,13,25,2341256,1021.7923271165421,325.9251718026411,470.6835646000912,985.5669349747627,17894.241381549047,16.230604427708887
2026-05-25 06:22:10.922840,192.168.1.105,13.250.177.223,2370,29828,44,10,3958401,612.1146848545179,220.67923369211263,361.1812711629105,718.0637203504272,8134.09252877614,13.641872058945014
2026-05-25 06:24:10.922840,192.168.1.15,104.21.44.11,984,37708,10,37,1348530,232.3039417254766,332.93225096479387,497.6100269071464,1115.786519975244,28691.983122362868,34.85276560402809
2026-05-25 06:25:10.922840,192.168.1.15,104.21.44.11,4099,42868,3,14,3182382,139.94973022702396,111.69505874079469,561.0126442171318,1227.322040224931,14758.441946944144,5.341910556306566
2026-05-25 06:25:10.922840,192.168.1.105,8.8.8.8,3167,49189,29,23,4698482,742.0996140403931,314.03215467546556,387.1813609317159,456.48539119954813,11143.173476029066,11.067404323353797
2026-05-25 06:28:10.922840,192.168.1.15,13.250.177.223,4303,31023,33,3,3775056,555.4535717364415,350.3740698579266,79.40705824484438,317.4656240368309,9357.741977867348,9.536282375678665
2026-05-25 06:29:10.922840,192.168.1.15,8.8.8.8,205,11026,5,15,1044186,961.8716249788296,443.4475752325107,969.6285941613371,1213.4825874544201,10755.746581547732,19.153675686132548
2026-05-25 06:35:10.922840,192.168.1.15,8.8.8.8,4488,23696,23,23,645719,76.78238438047487,403.37735806400525,905.2008584934895,751.5136827979385,43647.468945470086,71.23841794960346
2026-05-25 06:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 06:45:10.922840,192.168.1.105,13.250.177.223,4207,2613,7,26,4912825,342.33068144784863,25.26305546876162,958.5368288302394,882.1054820317896,1388.2033249708672,6.71711286276226
2026-05-25 06:51:10.922840,192.168.1.15,104.21.44.11,714,18809,9,7,4899084,1232.4980210982287,383.52828600547036,785.4650031264872,919.0716013111402,3985.030671039729,3.2659166489082447
2026-05-25 06:52:10.922840,192.168.1.22,142.250.190.46,1150,9660,12,5,2545232,1249.6911729428787,42.42094252887582,696.4879067757458,839.1731386721136,4247.157037158106,6.679155377584441
2026-05-25 06:55:10.922840,192.168.1.105,142.250.190.46,1896,45133,7,46,1459087,1255.9323501108759,315.08896146334246,275.4926240674642,464.15768341525245,32231.79974874699,36.32408485580366
2026-05-25 06:55:10.922840,192.168.1.15,142.250.190.46,1558,34914,22,23,838791,1421.826509199592,301.69860030446966,189.9610785451883,610.7252327137679,43481.63010809606,53.648644298758576
2026-05-25 07:06:10.922840,192.168.1.105,142.250.190.46,3217,8758,35,44,4706671,927.3189173196528,484.35742691085943,560.8999909753338,148.02688673495555,2544.2611136406176,16.784687096251258
2026-05-25 07:08:10.922840,192.168.1.22,142.250.190.46,3621,11224,23,42,3756037,1430.2438071184881,464.80922807583624,179.2270383966398,1489.1461992348584,3952.3039842259273,17.305473827866976
2026-05-25 07:13:10.922840,192.168.1.22,8.8.8.8,3128,26463,11,13,4211765,1278.1414508181665,378.3560262739618,93.84145845655375,1428.272590383893,7025.795598757291,5.698323624418742
2026-05-25 07:14:10.922840,192.168.1.105,104.21.44.11,1904,41735,38,18,1549600,790.2275177418809,404.162889241962,665.101495817517,312.29325699940256,28161.461022199277,36.13835828600929
2026-05-25 07:15:10.922840,192.168.1.15,142.250.190.46,4895,49792,30,21,3651771,1132.6411505272977,289.72993425134337,432.1343732336063,1185.9114689939656,14975.47354420636,13.96582644421022
2026-05-25 07:17:10.922840,192.168.1.22,8.8.8.8,4355,20114,7,30,1307991,139.79567245253958,44.80709563156104,304.3143322385132,334.6267383510472,18707.315264401666,28.287656413538016
2026-05-25 07:24:10.922840,192.168.1.15,104.21.44.11,1782,645,13,49,3297093,1156.0834629902363,22.236114437354303,321.76926014300676,1022.9688217727193,736.1029852661118,18.804443793365852
2026-05-25 07:27:10.922840,192.168.1.105,8.8.8.8,1366,19669,22,38,757852,720.8122439646484,402.4805431976488,556.842476439062,655.2224343772646,27756.07902334493,79.17113103877803
2026-05-25 07:29:10.922840,192.168.1.105,13.250.177.223,3781,36821,19,25,2974391,1020.3595570541221,484.20311798208536,740.5714379236163,879.5782973971991,13650.525435290789,14.792944169075284
2026-05-25 07:29:10.922840,192.168.1.15,13.250.177.223,2808,13088,13,34,1982424,1223.8827282715608,29.099867123953903,633.5224478903606,192.11114293207456,8018.466281683434,23.708348970754994
2026-05-25 07:32:10.922840,192.168.1.15,142.250.190.46,4559,48114,40,43,2614884,614.0649935007665,297.5988882138645,129.18370300119813,1206.3953656799044,20143.532179630147,31.7413697892526
2026-05-25 07:32:10.922840,192.168.1.15,104.21.44.11,2014,6204,13,5,3076983,487.8938353023262,487.9181354047446,700.1920552166007,182.56188813485034,2670.797986209219,5.84988607346872
2026-05-25 07:34:10.922840,192.168.1.105,104.21.44.11,3738,6282,27,39,3921147,606.2260912787197,292.6601167550231,873.1939306677004,1320.0621412498472,2555.3747411152913,16.831809672016888
2026-05-25 07:35:10.922840,192.168.1.105,13.250.177.223,1722,39504,20,45,171445,1013.236699408064,357.2951710622856,234.25640977574466,230.30147007476202,240461.95572924265,379.13033334305464
2026-05-25 07:39:10.922840,192.168.1.22,142.250.190.46,3960,46299,21,3,686296,301.7097533793499,356.06061965207846,548.9014387579779,422.1384504198389,73232.24964155408,34.970333500413815
2026-05-25 07:41:10.922840,192.168.1.15,104.21.44.11,2220,12061,6,45,3665074,295.82378727450794,333.1602766339774,835.3075703704206,318.0156770231862,3896.5106843681738,13.91513513778985
2026-05-25 07:42:10.922840,192.168.1.105,142.250.190.46,4601,48864,37,6,3637447,998.6813676134991,115.30719214783396,423.4903258588248,1187.3879361585562,14698.49595059392,11.821478086141187
2026-05-25 07:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 07:45:10.922840,192.168.1.22,13.250.177.223,4922,16063,40,35,4597878,1451.5944297069566,186.6091452993282,978.571239186288,980.6382993620813,4564.061943357349,16.311872563821833
2026-05-25 07:50:10.922840,192.168.1.15,13.250.177.223,3553,40075,14,25,1299467,479.52727363809703,34.61907481326125,553.3840735271738,718.3025903995438,33573.76524374994,30.01230504506848
2026-05-25 07:55:10.922840,192.168.1.22,104.21.44.11,527,26092,45,47,566718,208.47617758121936,455.495879386257,71.4163959924937,694.0659399736315,46970.45091209384,162.3382352422192
2026-05-25 07:56:10.922840,192.168.1.105,142.250.190.46,2820,35696,8,43,267354,124.28895246867113,255.74380057158152,912.2257981778445,1396.7715429974337,144063.6758754311,190.75832042909403
2026-05-25 07:57:10.922840,192.168.1.105,142.250.190.46,3904,31182,46,22,3382863,1320.9316615739444,42.94474824437496,88.48748178487983,1432.4341751040376,10371.688123344044,20.101316547551587
2026-05-25 07:57:10.922840,192.168.1.15,13.250.177.223,438,21439,27,12,3090977,780.1038394242786,129.26437477707992,917.2563390867456,1441.6969795870327,7077.697440000362,12.61736984778599
2026-05-25 08:00:10.922840,192.168.1.15,13.250.177.223,3687,781,12,23,4032928,154.545491823001,380.7977818635983,626.5258692074426,738.8803156568137,1107.879932396512,8.67855810964143
2026-05-25 08:01:10.922840,192.168.1.22,8.8.8.8,1871,40863,31,34,3299791,1218.3235196453863,327.8330888167196,48.99791535589121,845.4532018292983,12950.51716911768,19.69821725072891
2026-05-25 08:03:10.922840,192.168.1.105,8.8.8.8,671,7394,17,16,2086475,393.35223677208074,80.07055010620593,505.2757498556827,140.5254245527815,3865.3710205010843,15.81614924693562
2026-05-25 08:06:10.922840,192.168.1.105,142.250.190.46,3841,16673,15,21,847393,1032.96335275258,170.83422178238632,69.3438678526952,1450.1765141368605,24208.366130001075,42.483239771865
2026-05-25 08:07:10.922840,192.168.1.22,8.8.8.8,2049,10186,49,23,774265,647.03165114405,453.13628974699003,678.9062731850023,1092.1412642301934,15802.083266065236,92.99141766707781
2026-05-25 08:07:10.922840,192.168.1.22,104.21.44.11,3695,11523,48,6,1213920,307.8256067490144,170.1294058703109,737.0220197272962,321.3301920952275,12536.246210623434,44.48398576512455
2026-05-25 08:10:10.922840,192.168.1.22,8.8.8.8,4597,14635,30,27,1516145,482.2791222350267,17.046908575321662,807.3757426155194,306.7692703260703,12684.802574951604,37.595348729837845
2026-05-25 08:11:10.922840,192.168.1.15,142.250.190.46,2174,33620,32,45,4428909,1166.5752900287673,334.2253013159297,581.8554368009784,306.8726086728071,8081.900079681023,17.385771529737912
2026-05-25 08:21:10.922840,192.168.1.105,8.8.8.8,4030,36257,20,48,1221569,914.605097239557,37.919576228710454,767.7097302194603,1325.6409833267983,32979.71706878613,55.66611464436311
2026-05-25 08:21:10.922840,192.168.1.22,142.250.190.46,2229,39838,48,22,744983,891.0720429342242,71.74099365335721,850.9519421634782,1023.9778459038881,56467.06032218185,93.96187564011528
2026-05-25 08:21:10.922840,192.168.1.22,142.250.190.46,4679,45476,45,11,4036390,60.068508856564065,424.10921723305705,412.52463198587753,1319.4585430740499,12425.707129390372,13.87378325682107
2026-05-25 08:21:10.922840,192.168.1.105,8.8.8.8,3215,36423,31,12,386794,766.4081841333092,382.81715215608307,176.521619208853,605.0369455844088,102478.3217940299,111.17028702616896
2026-05-25 08:27:10.922840,192.168.1.15,104.21.44.11,2908,44290,43,16,279160,1329.1709842514688,420.7329063300823,240.99949442283338,489.9090382622431,169071.5002149305,211.3483307064049
2026-05-25 08:28:10.922840,192.168.1.105,142.250.190.46,265,10606,33,47,283452,1109.3055316252335,137.91377785507558,259.7888077989902,1385.0025311289983,38352.172501869805,282.23473462879076
2026-05-25 08:33:10.922840,192.168.1.22,104.21.44.11,3333,26660,39,31,2348377,274.2754168359906,64.68056997905126,536.5530488399664,213.25617646733198,12771.799417214526,29.80782046494238
2026-05-25 08:36:10.922840,192.168.1.22,104.21.44.11,1676,4755,49,28,3267945,193.80440734274646,89.7675847110524,471.5197752162814,1126.3237356560733,1967.9033765868153,23.56220805429712
2026-05-25 08:37:10.922840,192.168.1.15,8.8.8.8,248,12503,27,7,2671198,1151.0715683032724,302.6060999352479,934.4119287714553,605.6622806235149,4773.5136070032995,12.728371315042914
2026-05-25 08:39:10.922840,192.168.1.15,13.250.177.223,690,26622,23,47,2763913,556.5321717551966,199.78803380790387,582.7075831470368,65.53718165827047,9881.64243954133,25.326412227881267
2026-05-25 08:41:10.922840,192.168.1.105,13.250.177.223,826,36559,23,11,2118542,57.74888635698474,237.85466358794952,414.3710255943978,84.72208464220105,17646.57014116312,16.04877316569603
2026-05-25 08:43:10.922840,192.168.1.15,8.8.8.8,4065,32410,26,8,302575,847.9219370346669,309.6171695005738,851.4597371981733,412.460691759803,120548.62430802282,112.36883417334546
2026-05-25 08:45:10.922840,10.0.0.99,185.15.59.22,135,240,3,2,150000,45.0,0.0,0.0,75.0,2500.0,33.333333333333336
2026-05-25 08:46:10.922840,192.168.1.15,142.250.190.46,286,11671,38,39,2548143,1380.9025909322966,319.87174892090985,480.8402299037882,1239.7069974963986,4692.43680594064,30.218084306885444
2026-05-25 08:59:10.922840,192.168.1.22,104.21.44.11,3255,31901,11,26,1304315,133.44926604858654,260.18457115518436,852.639228071722,845.9189658781039,26953.611665893593,28.36738057907791
2026-05-25 08:59:10.922840,192.168.1.15,104.21.44.11,3733,27713,40,24,2388907,1192.367558546741,19.386187920113922,703.6053814305071,1464.8792868959524,13163.342063964817,26.790494565087716
2026-05-25 09:00:10.922840,192.168.1.22,142.250.190.46,924,47555,3,8,2773398,1312.2644899186473,371.33878202763185,169.7536848044993,657.6942357297736,17480.001067282807,3.9662536714889103
2026-05-25 09:02:10.922840,192.168.1.22,142.250.190.46,4897,36721,17,22,2904100,1104.1377057141224,403.4710152593402,472.0261896755643,81.99591558932173,14330.773733686856,13.429289625012911
2026-05-25 09:06:10.922840,192.168.1.105,142.250.190.46,1995,29482,32,3,1606853,924.2313184121807,163.8002574923634,345.9122146364718,1029.6008216727862,19589.22191389007,21.781706229505748
2026-05-25 09:06:10.922840,192.168.1.22,142.250.190.46,2641,24863,28,37,2440721,948.6211663411793,46.31165706168487,112.23235878629794,269.5960068062681,11268.801309121363,26.63147487975889
2026-05-25 09:09:10.922840,192.168.1.15,142.250.190.46,1231,21177,15,48,3568539,892.308259550603,302.45741967500214,168.62334496674123,1184.5174277085423,6279.3204726079775,17.654283727878553
2026-05-25 09:09:10.922840,192.168.1.15,13.250.177.223,1455,18272,4,32,2742481,445.6650530909799,123.92793618183728,164.63949285129328,854.9439907921233,7193.121848428485,13.126800149207961
